Setting,Scope,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,sbp_rmse,dbp_rmse,sbp_bias,dbp_bias,participant_mean_mae_p90,participant_mean_mae_p95,worst_30_n_participants,worst_30_mean_mae,retained_70_n_participants,retained_70_mean_mae,tail_definition
population_lora,MIMIC,1112,44480,4.199565859386197,2.3116118440102738,3.255588851698236,5.754087311921005,3.3773637696271925,0.6624009309102578,0.24864939449963927,4.972842082947432,6.011043588714286,334,4.868895987537786,778,2.5629865594483516,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
