Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
MIMIC,lora,SBP,4.192018744488915,0.9215213913304371,0.24065040208158225,6.3309170045603205,72.17642209398186,91.41384995877988,96.64880461665292,PASS*,PASS (Grade A)*
MIMIC,lora,DBP,2.2801565714139143,0.9056031088101353,-0.04233485180760232,4.0313987725724125,90.2287716405606,97.69785655399835,99.03338829348722,PASS*,PASS (Grade A)*
MIMIC,fixed,SBP,3.8072911412459396,0.929595123217785,-0.0575444084429392,6.000478882726474,76.27576257213519,92.37427864798022,96.89818631492169,PASS*,PASS (Grade A)*
MIMIC,fixed,DBP,2.0698507535957034,0.9133834475798027,-0.0809230079023539,3.8610545567444436,91.19744435284419,97.72258862324814,99.02720527617477,PASS*,PASS (Grade A)*
MIMIC,v1,SBP,3.8072911412459396,0.929595123217785,-0.0575444084429392,6.000478882726474,76.27576257213519,92.37427864798022,96.89818631492169,PASS*,PASS (Grade A)*
MIMIC,v1,DBP,2.0698507535957034,0.9133834475798027,-0.0809230079023539,3.8610545567444436,91.19744435284419,97.72258862324814,99.02720527617477,PASS*,PASS (Grade A)*
MIMIC,e1,SBP,3.8072911412459396,0.929595123217785,-0.0575444084429392,6.000478882726474,76.27576257213519,92.37427864798022,96.89818631492169,PASS*,PASS (Grade A)*
MIMIC,e1,DBP,2.0698507535957034,0.9133834475798027,-0.0809230079023539,3.8610545567444436,91.19744435284419,97.72258862324814,99.02720527617477,PASS*,PASS (Grade A)*
MIMIC,trust_scalar,SBP,3.807291159014315,0.9295951232491367,-0.05754481365624725,6.000478877504252,76.27576257213519,92.37427864798022,96.89818631492169,PASS*,PASS (Grade A)*
MIMIC,trust_scalar,DBP,2.069850760160568,0.9133834473970196,-0.08092318814129623,3.861054557042471,91.19744435284419,97.72258862324814,99.02720527617477,PASS*,PASS (Grade A)*
MIMIC,trust_bp,SBP,3.807291159014315,0.9295951232491367,-0.05754481365624725,6.000478877504252,76.27576257213519,92.37427864798022,96.89818631492169,PASS*,PASS (Grade A)*
MIMIC,trust_bp,DBP,2.069850760160568,0.9133834473970196,-0.08092318814129623,3.861054557042471,91.19744435284419,97.72258862324814,99.02720527617477,PASS*,PASS (Grade A)*
