Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
VitalDB,lora,SBP,3.472417430661045,0.9223315742400521,0.15767202151778603,5.25003909407266,78.43000773395204,94.55723124516628,98.22699149265274,PASS*,PASS (Grade A)*
VitalDB,lora,DBP,1.9297952333425834,0.9315121069285814,0.09712665961371807,3.157340953058984,92.81322505800465,98.99651972157773,99.76218097447796,PASS*,PASS (Grade A)*
VitalDB,fixed,SBP,3.0586886374267257,0.9309228272516389,-0.03336571840041459,4.95328688650711,82.6276102088167,95.25908739365816,98.33526682134571,PASS*,PASS (Grade A)*
VitalDB,fixed,DBP,1.7132312065630968,0.9377280544918338,-0.0233090570256362,3.0119876586572936,93.8476411446249,98.97138437741685,99.70224284609436,PASS*,PASS (Grade A)*
VitalDB,v1,SBP,3.0586886374267257,0.9309228272516389,-0.03336571840041459,4.95328688650711,82.6276102088167,95.25908739365816,98.33526682134571,PASS*,PASS (Grade A)*
VitalDB,v1,DBP,1.7132312065630968,0.9377280544918338,-0.0233090570256362,3.0119876586572936,93.8476411446249,98.97138437741685,99.70224284609436,PASS*,PASS (Grade A)*
VitalDB,e1,SBP,3.0586886374267257,0.9309228272516389,-0.03336571840041459,4.95328688650711,82.6276102088167,95.25908739365816,98.33526682134571,PASS*,PASS (Grade A)*
VitalDB,e1,DBP,1.7132312065630968,0.9377280544918338,-0.0233090570256362,3.0119876586572936,93.8476411446249,98.97138437741685,99.70224284609436,PASS*,PASS (Grade A)*
VitalDB,trust_scalar,SBP,3.0586886450236674,0.9309228277090152,-0.03336611690794217,4.953286867423474,82.6276102088167,95.25908739365816,98.33526682134571,PASS*,PASS (Grade A)*
VitalDB,trust_scalar,DBP,1.7132311789780856,0.9377280555821115,-0.023309263765706495,3.0119876306883313,93.8476411446249,98.97138437741685,99.70224284609436,PASS*,PASS (Grade A)*
VitalDB,trust_bp,SBP,3.0586886450236674,0.9309228277090152,-0.03336611690794217,4.953286867423474,82.6276102088167,95.25908739365816,98.33526682134571,PASS*,PASS (Grade A)*
VitalDB,trust_bp,DBP,1.7132311789780856,0.9377280555821115,-0.023309263765706495,3.0119876306883313,93.8476411446249,98.97138437741685,99.70224284609436,PASS*,PASS (Grade A)*
