Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
VitalDB,residual_support_attention,DBP,3.6966790454204266,0.8220065808738231,0.09648245169566227,5.168094791907323,74.54086538461539,94.36057692307692,98.64423076923077,PASS*,PASS (Grade A)*
Overall,residual_support_reliability,SBP,6.881423372503956,0.7939285084291556,-0.11728029162752401,9.606652933231572,50.120672842515845,77.6304241833252,89.79400292540224,FAIL*,FAIL (Grade C)*
Overall,residual_support_reliability,DBP,3.7817501153904076,0.8138581568683897,0.0941949865516949,5.5332861327670715,74.87810823988298,93.73720136518772,98.15699658703072,PASS*,PASS (Grade A)*
MIMIC,residual_support_reliability,SBP,7.002838153537256,0.8124616837948344,-0.36156009962721464,9.84945858748169,49.84174085064293,77.25024727992087,89.19881305637982,FAIL*,FAIL (Grade C)*
MIMIC,residual_support_reliability,DBP,3.7906540341476305,0.8090447390178064,-0.09146315917063184,5.809452735954857,75.9297725024728,93.66716122650841,97.76706231454006,PASS*,PASS (Grade A)*
VitalDB,residual_support_reliability,SBP,6.763394195941778,0.7559056413063773,0.12018786787986756,9.358593603810197,50.39182692307692,78.0,90.37259615384615,FAIL*,PASS (Grade B)*
VitalDB,residual_support_reliability,DBP,3.7730944789831455,0.8162527224277698,0.2746761262875337,5.2446900009343125,73.85576923076923,93.80528846153847,98.5360576923077,PASS*,PASS (Grade A)*
Overall,residual_film,SBP,6.153737013448104,0.8311320560942602,0.07429675288690933,8.696675492586921,54.84397854705022,81.73451974646514,92.24890297415894,FAIL*,PASS (Grade B)*
Overall,residual_film,DBP,3.406906874153104,0.8421003982623042,-0.11425987531475065,5.095718280619812,79.04436860068259,95.2328132618235,98.49463676255485,PASS*,PASS (Grade A)*
MIMIC,residual_film,SBP,6.325752151236454,0.843200661767825,0.20152289572620485,9.009968632693226,54.193867457962405,80.84569732937685,91.60237388724035,FAIL*,PASS (Grade B)*
MIMIC,residual_film,DBP,3.4400473109338687,0.8347460872772053,-0.1941513649669764,5.40155416242012,79.71562809099902,94.8318496538081,98.10583580613255,PASS*,PASS (Grade A)*
VitalDB,residual_film,SBP,5.986518451617314,0.8043496311872347,-0.049381737892444315,8.379156900192,55.47596153846154,82.5985576923077,92.87740384615385,FAIL*,PASS (Grade B)*
VitalDB,residual_film,DBP,3.3746905457056484,0.8478767505332653,-0.036596129123981185,4.778474014968754,78.39182692307692,95.62259615384615,98.87259615384615,PASS*,PASS (Grade A)*
Overall,residual_multi_event_weighting,SBP,6.846118798016455,0.7949663002863626,-0.19980655132648947,9.581063336009684,50.558264261335935,77.80351048269138,89.9512432959532,FAIL*,FAIL (Grade C)*
Overall,residual_multi_event_weighting,DBP,3.738114000378092,0.81670990703418,-0.32735089374599896,5.481766743750842,75.31935641150658,93.85056070209654,98.16674792784008,PASS*,PASS (Grade A)*
MIMIC,residual_multi_event_weighting,SBP,6.97446936202686,0.8127023709189392,-0.17451308181566488,9.848219881658725,50.2299703264095,77.3293768545994,89.54747774480713,FAIL*,FAIL (Grade C)*
MIMIC,residual_multi_event_weighting,DBP,3.731230985422634,0.8122485213147943,-0.48354089517150034,5.740897770926225,76.72106824925817,93.75618199802176,97.73491592482691,PASS*,PASS (Grade A)*
VitalDB,residual_multi_event_weighting,SBP,6.72134724011788,0.7581224096886453,-0.2243947221682622,9.314066656440815,50.87740384615385,78.26442307692307,90.34375,FAIL*,PASS (Grade B)*
VitalDB,residual_multi_event_weighting,DBP,3.7448050851088306,0.8187491826771408,-0.17551619043717018,5.21312504973593,73.95673076923077,93.9423076923077,98.58653846153847,PASS*,PASS (Grade A)*
Overall,residual_subject_lora_rank4,SBP,3.966345600172812,0.9236521858126682,-0.12349550018422142,5.846513319546568,73.46538274012677,92.73159434422233,97.41955143832277,PASS*,PASS (Grade A)*
Overall,residual_subject_lora_rank4,DBP,2.2043297355899223,0.9202592010821763,-0.1938698607965076,3.6169404142826016,91.16528522671868,98.20453437347635,99.37225743539737,PASS*,PASS (Grade A)*
MIMIC,residual_subject_lora_rank4,SBP,4.337524025046389,0.9201022618528882,-0.11194096479406461,6.432225434690816,70.44015825914936,90.88526211671612,96.50346191889219,PASS*,PASS (Grade A)*
