Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
MIMIC,subject_lora_rank4,SBP,4.272847133998701,0.9211808253192236,0.1550963156536943,6.387747406755647,70.9322453016815,91.14737883283878,96.59742828882295,PASS*,PASS (Grade A)*
MIMIC,subject_lora_rank4,DBP,2.3738372797546234,0.9044193438823656,-0.1563693249850551,4.1076532062073,89.72551928783383,97.40356083086054,99.00098911968348,PASS*,PASS (Grade A)*
MIMIC,shared_lora_rank4,SBP,7.86306678326736,0.7665526680763924,-0.5684314110866286,10.981791842572813,45.59347181008902,72.5024727992087,86.27349159248269,FAIL*,FAIL (Grade C)*
MIMIC,shared_lora_rank4,DBP,4.237140571469723,0.7686715739725739,-0.5116099138759835,6.3744601919024895,71.42433234421365,91.60979228486646,97.00049455984174,PASS*,PASS (Grade A)*
MIMIC,subject_lora_rank1,SBP,4.578849811629419,0.9120904450155916,0.3096160557574263,6.740935705823227,68.04401582591494,89.8293768545994,96.19436201780417,PASS*,PASS (Grade A)*
MIMIC,subject_lora_rank1,DBP,2.5862179880208243,0.8897801950221454,-0.2140444746592867,4.409017895561229,88.15529179030662,97.17853610286843,98.80563798219583,PASS*,PASS (Grade A)*
MIMIC,output_profile32,SBP,5.607977116261226,0.874977991317178,0.0812423573992962,8.046942098127264,59.060336300692384,84.72057368941643,93.87982195845696,FAIL*,PASS (Grade B)*
MIMIC,output_profile32,DBP,3.0817325211891906,0.8608031152889215,-0.2293219550309148,4.955339589312341,83.35311572700297,96.08555885262116,98.56083086053413,PASS*,PASS (Grade A)*
MIMIC,feature_affine32,SBP,5.160132779329868,0.8922060702177035,0.2606418006851694,7.46779798666807,62.70029673590505,87.12166172106825,94.97279920870425,PASS*,PASS (Grade B)*
MIMIC,feature_affine32,DBP,2.8449539673670343,0.8769330309128265,-0.2477726120859178,4.657794922955148,85.5291790306627,96.6864490603363,98.65974282888229,PASS*,PASS (Grade A)*
MIMIC,shared_bilinear32,SBP,4.828231200266309,0.9028826425907384,-0.2044832982366092,7.089696305616638,65.88773491592482,88.71414441147378,95.65034619188924,PASS*,PASS (Grade A)*
MIMIC,shared_bilinear32,DBP,2.6925963974376343,0.8846854201944133,-0.226219145834269,4.509408002712193,87.24530168150346,96.97576656775468,98.79327398615231,PASS*,PASS (Grade A)*
MIMIC,shared_bilinear64,SBP,4.62382147097564,0.9094915245667364,0.2339282729151694,6.843066856881088,67.73986152324431,89.68842729970326,96.05093966369932,PASS*,PASS (Grade A)*
MIMIC,shared_bilinear64,DBP,2.582111451368775,0.8921205211318971,-0.1807377545463343,4.363353353301788,88.01186943620178,97.19584569732936,98.82294757665676,PASS*,PASS (Grade A)*
MIMIC,subject_nonlinear_rank4,SBP,4.3022061910167055,0.9192006950837516,0.0787147998338165,6.4689148675584205,71.02126607319485,90.85311572700296,96.5232443125618,PASS*,PASS (Grade A)*
MIMIC,subject_nonlinear_rank4,DBP,2.364399247683592,0.9044499380298852,-0.1846910438952649,4.105818628283091,89.68100890207715,97.48269040553907,99.02818991097922,PASS*,PASS (Grade A)*
