Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
subject_lora_rank4:natural,SBP,3.901790778570673,0.924770489573083,0.0193237733399211,5.804799409023436,74.04924427108728,92.9205265724037,97.5780107264749,PASS*,PASS (Grade A)*
subject_lora_rank4:natural,DBP,2.1770816455870823,0.9202864190932254,-0.1215020345048983,3.619475487832853,91.09215017064848,98.2106289614822,99.3466601657728,PASS*,PASS (Grade A)*
subject_lora_rank4:ppg_permuted_1,SBP,13.860163795419114,0.202467073587825,0.0193243110429827,18.90033881104012,28.03022915650902,49.39663578742077,64.79887859580693,FAIL*,FAIL (Grade D)*
subject_lora_rank4:ppg_permuted_1,DBP,7.385822943883196,0.3525134933703874,-0.1215028392925662,10.320703706923322,47.85226718673818,74.03096050706972,87.442710872745,FAIL*,FAIL (Grade C)*
subject_lora_rank4:ppg_permuted_2,SBP,13.787035174209391,0.2078857185948035,0.0193238999075217,18.836022416977205,28.289858605558265,49.65382740126768,65.11335933690883,FAIL*,FAIL (Grade D)*
subject_lora_rank4:ppg_permuted_2,DBP,7.345867263718619,0.3560281134922042,-0.12150142124256,10.292650820960862,48.0594831789371,74.29180887372013,87.62798634812286,FAIL*,FAIL (Grade C)*
subject_lora_rank4:personal_state_swapped,SBP,14.280366699547956,0.2532711014141264,1.282736618259603,18.24341256435608,22.73647001462701,43.63115553388591,60.95075572891272,FAIL*,FAIL (Grade D)*
subject_lora_rank4:personal_state_swapped,DBP,7.722264130553753,0.3850963840490267,0.8512175152209954,10.02228557449416,41.36518771331058,71.29692832764505,87.73159434422233,FAIL*,FAIL (Grade C)*
subject_lora_rank4:personal_state_zero,SBP,9.732814000304998,0.6279884245921197,1.608763794919911,12.807796416698965,34.717211116528524,61.7320819112628,79.2198927352511,FAIL*,FAIL (Grade D)*
subject_lora_rank4:personal_state_zero,DBP,5.265842390106923,0.6885253931308242,0.8958860371067487,7.1024395946713454,58.816431009263766,86.80156021452949,96.103120429059,PASS*,PASS (Grade B)*
subject_lora_rank4:train_bp_mean,SBP,10.416317139434442,0.5657813253968991,0.1135265256415803,13.945540904031713,33.40321794246709,59.19185763042418,76.39200390053632,FAIL*,FAIL (Grade D)*
subject_lora_rank4:train_bp_mean,DBP,5.542326514491914,0.6433196986938153,0.0458869434925825,7.660477023560255,57.56216479765968,84.82081911262799,94.76352998537298,PASS*,PASS (Grade B)*
subject_lora_rank4:train_bp_median,SBP,10.278189340979225,0.5510750457048257,-0.4092827991762723,14.174292879977072,35.99707459775719,61.18356899073623,76.92710872745002,FAIL*,FAIL (Grade D)*
subject_lora_rank4:train_bp_median,DBP,5.447111583511635,0.6305238096867197,-0.4923302151295454,7.781255938368404,59.70624085811799,84.96708922476842,94.3539736713798,PASS*,PASS (Grade B)*
personal_profile_code32_no_support:natural,SBP,5.235729023167588,0.8749087938018374,-0.2299209206933105,7.481762522673316,61.52852267186738,86.73451974646514,94.98537298878595,PASS*,PASS (Grade B)*
personal_profile_code32_no_support:natural,DBP,2.910088056520623,0.8747435640578617,-0.2104789734816679,4.534785695391046,84.49780594831789,96.86006825938568,98.94076060458312,PASS*,PASS (Grade A)*
personal_profile_code32_no_support:ppg_permuted_1,SBP,13.369982853986649,0.2579211064479789,-0.2299205095578495,18.22997219503556,28.36421257922964,50.97757191613847,66.48586055582642,FAIL*,FAIL (Grade D)*
personal_profile_code32_no_support:ppg_permuted_1,DBP,7.033548954694461,0.4152533738092848,-0.2104795913473098,9.806361320828904,49.41004388103365,76.07264748902975,88.96026328620185,FAIL*,FAIL (Grade C)*
personal_profile_code32_no_support:ppg_permuted_2,SBP,13.311423989774424,0.2609339994822041,-0.2299202605144737,18.192921168501428,28.665285226718677,51.06289614822038,66.70892247684057,FAIL*,FAIL (Grade D)*
