Setting,Scope,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,sbp_rmse,dbp_rmse,sbp_bias,dbp_bias,participant_mean_mae_p90,participant_mean_mae_p95,worst_30_n_participants,worst_30_mean_mae,retained_70_n_participants,retained_70_mean_mae,tail_definition
personal_mean,MIMIC,100,4000,10.524196081705318,5.600555890948024,8.062375986326671,12.880556581284852,7.057773424434897,-0.20364075353409875,-0.2660648641808855,13.077053234341786,16.04947819237941,30,12.400621426424049,70,6.203127940570649,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_with_anchor,MIMIC,100,4000,10.341463019776867,5.623923791633444,7.982693405705156,12.637542128543636,6.928906038076536,2.0587218754026693,1.3819095554129255,12.21237710901425,14.91146743412625,30,11.554624692359283,70,6.451865711424814,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
new_person_lora,MIMIC,100,4000,4.286796011961847,2.362811337796545,3.324803674879197,5.806645962811606,3.4150324529734526,0.1955496284696855,-0.17199796392758956,5.177245639348161,5.578484873241958,30,4.89217405185943,70,2.65307351331624,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
new_person_lora_memory,MIMIC,100,4000,3.716160890084203,2.035337260412061,2.875749075248131,5.20020018358014,3.0986553964022345,-0.05393618848588091,-0.14218745758374798,4.048734972798257,5.195345809704742,30,4.172375557443969,70,2.320052011449916,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_memory_only,MIMIC,100,4000,3.886707101530327,2.136088078981166,3.0113975902557475,5.463089450615152,3.214538287548954,-0.27823955228592967,-0.1780943956597673,4.134648377082914,5.113958501801298,30,4.332172505340205,70,2.445351198076693,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_memory_blend,MIMIC,100,4000,4.769942633049974,2.5644670152812017,3.6672048241655877,6.494825359817258,3.7138223856277057,0.08367423937056444,0.1933018507734908,5.506334505788427,6.257842345814244,30,5.307019488882861,70,2.9644271107153286,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_only,MIMIC,100,4000,3.770757277748664,2.060152452909654,2.9154548653291585,5.336984780202184,3.139645105392227,-0.10605082872178176,-0.1330725550874101,4.056938099459434,5.42775701183565,30,4.194950586509406,70,2.3670995562519095,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_uniform,MIMIC,100,4000,3.777879223801751,2.0638288464826196,2.920854035142184,5.291048945041948,3.1357450131971634,-0.05994181611802202,-0.14494030620893114,4.127050478779702,5.243508968525224,30,4.235825742628352,70,2.357294731933827,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_fixed_half,MIMIC,100,4000,3.7842035308810233,2.063738342108436,2.92397093649473,5.261295907853521,3.083275496846318,0.04474939987395185,-0.15253525950749983,4.310570328446926,5.222002098041887,30,4.261596881122028,70,2.350702674511602,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
