Setting,Scope,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,sbp_rmse,dbp_rmse,sbp_bias,dbp_bias,participant_mean_mae_p90,participant_mean_mae_p95,worst_30_n_participants,worst_30_mean_mae,retained_70_n_participants,retained_70_mean_mae,tail_definition
personal_mean,VitalDB,100,4000,10.618004139642334,5.670646164840812,8.144325152241572,13.413292069059073,7.254873827887353,-0.01723661842452765,-0.07022086172833494,11.108115396372625,12.046553356953885,30,10.936868200451936,70,6.947520988722846,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_with_anchor,VitalDB,100,4000,9.622644629594598,5.075865072821909,7.349254851208253,12.053683890242109,6.466676671633674,0.7798492790211509,0.25812734765276857,10.02288618937307,11.022914920252415,30,9.759167163381965,70,6.316435288848089,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
new_person_lora,VitalDB,100,4000,3.522966893807833,2.008769236677584,2.7658680652427092,4.7561706283810965,2.747099644490112,-0.05451145591842411,-0.06014770155682617,4.09507865973915,4.681345535861363,30,3.987053691533896,70,2.2425027968321998,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
new_person_lora_memory,VitalDB,100,4000,2.946335022828269,1.6531127381974984,2.2997238805128832,4.189686600954684,2.4255828603967906,-0.17681874885665658,-0.13369580536618286,3.4047829785561814,3.527148785468722,30,3.3036233536001305,70,1.8694812491897779,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_memory_only,VitalDB,100,4000,3.082459118731174,1.6995710903389971,2.391015104535085,4.4395754996098535,2.501924057024591,-0.3128635448466468,-0.2058810203625207,3.426907432894995,3.945608994942501,30,3.3372110893903435,70,1.985502539597117,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
shared_memory_blend,VitalDB,100,4000,3.972777703616276,2.139671868567997,3.0562247860921365,5.62313360322241,3.0847983252501745,-0.22853240051376109,-0.16427830820813227,4.381689375125858,4.851741862820088,30,4.330675456325406,70,2.5100316417064494,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_only,VitalDB,100,4000,2.9685083286419847,1.6436369910808957,2.30607265986144,4.270956715512991,2.429611293572922,-0.2375849250804114,-0.17180159884228755,3.1893710829874986,3.817941586111962,30,3.2738958978444757,70,1.8912912721544253,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_uniform,VitalDB,100,4000,3.0058765169973465,1.6842446835426923,2.3450606002700196,4.263108749146946,2.4674413630463006,-0.18168408813583134,-0.14033155804410036,3.4103446755126385,3.5733167251529716,30,3.3521262863331427,70,1.9134610205286808,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
lora_memory_fixed_half,VitalDB,100,4000,3.031387897344763,1.6964532068196079,2.363920552082185,4.207269884660631,2.422636156200125,-0.14604819049941775,-0.11597465019955684,3.4391134301519264,3.7490296625407495,30,3.379312091259086,70,1.9287527495777994,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
