split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
random_disjoint,MIMIC,lora_multi_event_reliability,DBP,2.376325183758986,0.9048025532216504,-0.2557729769177536,4.094398560699886,89.46834817012859,97.44807121661722,98.97626112759644,PASS*,PASS (Grade A)*
random_disjoint,MIMIC,lora_multi_event_reliability,SBP,4.299431893379823,0.9204295302950608,-0.1672027913328448,6.417832702772444,70.76656775469831,91.02868447082096,96.58506429277942,PASS*,PASS (Grade A)*
random_disjoint,MIMIC,lora_reliability,DBP,2.360094707538065,0.906241116971566,-0.0937029081093687,4.070187152024745,89.72551928783383,97.52720079129574,99.00593471810087,PASS*,PASS (Grade A)*
random_disjoint,MIMIC,lora_reliability,SBP,4.264931791590418,0.9222458788816088,-0.0371075648110651,6.346204426039809,70.94460929772502,91.20425321463898,96.62215628091,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora,DBP,2.184317105180284,0.9210192420082406,-0.0508519401903677,3.6044705014729,91.10068259385665,98.27766942954656,99.38444661140907,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora,SBP,3.906237407965174,0.9247152653071846,0.0329700855904239,5.806868180635905,73.94929302779131,92.93881033642126,97.52925402242808,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_all_six,DBP,2.1916447326533683,0.920794772742674,-0.1118139783560735,3.608216070528947,91.19088249634324,98.27279375914188,99.3954168698196,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_all_six,SBP,3.9346804268240407,0.924466871503176,0.1739285576000613,5.813932552805992,73.54705021940516,92.78644563627498,97.56947830326668,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_attention,DBP,2.1838920833888955,0.9213139908848288,-0.0064476696006964,3.5980906892339464,91.14456362749875,98.16796684544124,99.39663578742078,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_attention,SBP,3.9105121257303983,0.924938680628067,0.0716956166044669,5.797895719005724,74.0321794246709,92.83642125792296,97.47805948317894,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_attention_calibration_relative,DBP,2.1877556921969616,0.921260961177238,-0.0239428958446441,3.5992290771068967,91.09580692345196,98.22891272549975,99.40029254022429,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_attention_calibration_relative,SBP,3.909082028088135,0.9241891397017608,0.0916067831112895,5.826497254689874,74.12847391516334,92.90102389078498,97.43417844953682,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_calibration_relative,DBP,2.1816272534259293,0.9216588090167176,-0.1508091637822025,3.5870351520573966,91.12993661628474,98.24110190151146,99.39785470502194,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_calibration_relative,SBP,3.884958849181088,0.9247673060179556,0.0112570816106996,5.804943480805048,74.54778156996586,92.8839590443686,97.45368113115552,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film,DBP,2.165993609351684,0.921835881794077,-0.2063815998484715,3.58020069195747,91.33227693807898,98.28132618235009,99.35397367137982,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film,SBP,3.885555503869394,0.9258869869923062,-0.2123284203200617,5.757681393979064,74.2150170648464,92.97659678205753,97.59141882008775,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_attention,DBP,2.219757902116557,0.9191868411000886,-0.2138167252952096,3.6401321946338823,90.93369088249634,98.24475865431496,99.36128717698683,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_attention,SBP,3.971317037659584,0.9225925155574368,-0.0153694369512787,5.888239998284883,73.50316918576304,92.6097025841053,97.41101901511458,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_attention_calibration_relative,DBP,2.1737149947681176,0.9219921813779518,-0.1213872026548567,3.5804999229903545,91.12262311067772,98.26669917113604,99.41004388103364,PASS*,PASS (Grade A)*
random_disjoint,Overall,lora_film_attention_calibration_relative,SBP,3.904254962385485,0.925161802697727,-0.0381472158873738,5.789589035541348,74.12359824475865,92.88152120916628,97.51950268161872,PASS*,PASS (Grade A)*
