Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
population_lora,SBP,3.7752086484706813,0.9264130982969427,-0.12147106685531468,5.691223748933586,75.63004846526657,93.29462843295639,97.61712439418416,PASS*,PASS (Grade A)*
population_lora,DBP,2.081029163193785,0.9187691941178661,-0.18872575107361317,3.5990718664123973,91.93154281098546,98.41781098546042,99.42851373182553,PASS*,PASS (Grade A)*
