Setting,Scope,n_participants,n_events,sbp_mae,dbp_mae,mean_mae,sbp_rmse,dbp_rmse,sbp_bias,dbp_bias,participant_mean_mae_p90,participant_mean_mae_p95,worst_30_n_participants,worst_30_mean_mae,retained_70_n_participants,retained_70_mean_mae,tail_definition
population_lora,VitalDB,1278,51120,3.4678775779026596,1.924848541590061,2.69636305974636,4.7490379403448335,2.7063201395800505,-0.2160704396774173,-0.1526174853270185,4.009291880637595,4.493323394055717,384,3.8796281119570355,894,2.1881149836290237,"oracle diagnostic: participant mean MAE descending, subject_uid ascending tie-break, first ceil(0.30*N)"
