Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
population_lora,SBP,3.4678775779026596,0.9240076769177652,-0.2160704396774173,5.179617129890145,78.13575899843505,94.74765258215963,98.33333333333333,PASS*,PASS (Grade A)*
population_lora,DBP,1.9248485415900611,0.9317328758744939,-0.1526174853270185,3.1455391868497196,93.09467918622848,99.03755868544602,99.74178403755869,PASS*,PASS (Grade A)*
