Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
Overall,personal_mean,SBP,11.585355095709463,0.5325504104866101,0.13978224543281853,15.605192535410561,29.666666666666668,54.50000000000001,72.25,FAIL*,FAIL (Grade D)*
Overall,personal_mean,DBP,6.040176018420232,0.5357788747126392,0.09309495488006236,8.181023119140335,52.0,81.83333333333334,93.66666666666667,FAIL*,PASS (Grade B)*
MIMIC,personal_mean,SBP,10.52779012093299,0.660601203516868,0.6734849822731197,13.887098861396971,31.5,59.0,75.33333333333333,FAIL*,FAIL (Grade D)*
MIMIC,personal_mean,DBP,5.259422253890255,0.4859015667943122,0.6231099115594217,7.004178375181043,57.333333333333336,86.0,96.83333333333334,PASS*,PASS (Grade B)*
VitalDB,personal_mean,SBP,12.642920070485935,0.37590210036744676,-0.39392049140748253,17.147258460602043,27.833333333333332,50.0,69.16666666666667,FAIL*,FAIL (Grade D)*
VitalDB,personal_mean,DBP,6.82092978295021,0.5238179024320655,-0.43692000179929685,9.184156410500414,46.666666666666664,77.66666666666666,90.5,FAIL*,FAIL (Grade C)*
Overall,shared_with_anchor,SBP,10.84637394180957,0.596595068317439,1.4024710602318093,14.429335007476585,32.916666666666664,56.166666666666664,73.66666666666667,FAIL*,FAIL (Grade D)*
Overall,shared_with_anchor,DBP,5.725545815778852,0.5942628707969946,0.7995557200829027,7.606902153000392,53.666666666666664,83.5,95.66666666666667,PASS*,PASS (Grade B)*
MIMIC,shared_with_anchor,SBP,10.779905644993883,0.6557135607229333,3.001444220961271,13.67720447868701,33.33333333333333,54.50000000000001,72.33333333333334,FAIL*,FAIL (Grade D)*
MIMIC,shared_with_anchor,DBP,5.536081870900845,0.4528191413662258,1.8171910336399066,7.0229404971423754,54.333333333333336,84.33333333333334,96.0,PASS*,PASS (Grade B)*
VitalDB,shared_with_anchor,SBP,10.912842238625258,0.5235004410673709,-0.19650210049765182,14.985697082365794,32.5,57.833333333333336,75.0,FAIL*,FAIL (Grade D)*
VitalDB,shared_with_anchor,DBP,5.915009760656858,0.636820252101257,-0.21807959347410152,8.026843037258683,53.0,82.66666666666667,95.33333333333334,FAIL*,PASS (Grade B)*
Overall,new_person_lora,SBP,4.07486151870754,0.9272104797207588,0.17227331904121698,6.1557852652361955,72.91666666666666,92.75,96.66666666666667,PASS*,PASS (Grade A)*
Overall,new_person_lora,DBP,2.2775094492779155,0.9161338210578521,-0.05986200452647244,3.476981090326133,89.75,97.66666666666667,99.33333333333333,PASS*,PASS (Grade A)*
MIMIC,new_person_lora,SBP,3.8486108430711736,0.9418218536519052,0.5098208511085689,5.733692496621747,74.5,94.33333333333334,97.0,PASS*,PASS (Grade A)*
MIMIC,new_person_lora,DBP,2.2589263526792682,0.8635478080141004,0.09503466156959418,3.6215062859690845,91.16666666666666,97.33333333333334,98.83333333333333,PASS*,PASS (Grade A)*
VitalDB,new_person_lora,SBP,4.301112194343907,0.9092557821130602,-0.1652742130261349,6.538131178400463,71.33333333333334,91.16666666666666,96.33333333333334,PASS*,PASS (Grade A)*
VitalDB,new_person_lora,DBP,2.2960925458765624,0.9375803278684011,-0.21475867062253903,3.3219879281500613,88.33333333333333,98.0,99.83333333333333,PASS*,PASS (Grade A)*
Overall,new_person_lora_memory,SBP,3.1514785777344683,0.9562089188653461,0.010817179158811427,4.776512248485571,80.5,95.66666666666667,97.83333333333334,PASS*,PASS (Grade A)*
Overall,new_person_lora_memory,DBP,1.746599468303422,0.9472139700998293,-0.08490095576446886,2.7575722350779808,92.41666666666667,98.83333333333333,99.83333333333333,PASS*,PASS (Grade A)*
MIMIC,new_person_lora_memory,SBP,3.066572585350354,0.9597013257142243,0.1816730900815507,4.787400177804551,81.33333333333333,96.5,98.16666666666667,PASS*,PASS (Grade A)*
MIMIC,new_person_lora_memory,DBP,1.7583241774633014,0.9127896183021968,-0.04192210646629449,2.89592449089569,92.83333333333333,98.66666666666667,99.83333333333333,PASS*,PASS (Grade A)*
VitalDB,new_person_lora_memory,SBP,3.2363845701185823,0.9518086034125334,-0.16003873176392788,4.7634594257745455,79.66666666666666,94.83333333333334,97.5,PASS*,PASS (Grade A)*
VitalDB,new_person_lora_memory,DBP,1.7348747591435418,0.9614311101798871,-0.1278798050626432,2.613622946848264,92.0,99.0,99.83333333333333,PASS*,PASS (Grade A)*
