Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
personal_mean,SBP,11.585355095709463,0.5325504104866101,0.13978224543281853,15.605192535410561,29.666666666666668,54.50000000000001,72.25,FAIL*,FAIL (Grade D)*
personal_mean,DBP,6.040176018420232,0.5357788747126392,0.09309495488006236,8.181023119140335,52.0,81.83333333333334,93.66666666666667,FAIL*,PASS (Grade B)*
shared_with_anchor,SBP,10.84637394180957,0.596595068317439,1.4024710602318093,14.429335007476585,32.916666666666664,56.166666666666664,73.66666666666667,FAIL*,FAIL (Grade D)*
shared_with_anchor,DBP,5.725545815778852,0.5942628707969946,0.7995557200829027,7.606902153000392,53.666666666666664,83.5,95.66666666666667,PASS*,PASS (Grade B)*
new_person_lora,SBP,4.07486151870754,0.9272104797207588,0.17227331904121698,6.1557852652361955,72.91666666666666,92.75,96.66666666666667,PASS*,PASS (Grade A)*
new_person_lora,DBP,2.2775094492779155,0.9161338210578521,-0.05986200452647244,3.476981090326133,89.75,97.66666666666667,99.33333333333333,PASS*,PASS (Grade A)*
new_person_lora_memory,SBP,3.1514785777344683,0.9562089188653461,0.010817179158811427,4.776512248485571,80.5,95.66666666666667,97.83333333333334,PASS*,PASS (Grade A)*
new_person_lora_memory,DBP,1.746599468303422,0.9472139700998293,-0.08490095576446886,2.7575722350779808,92.41666666666667,98.83333333333333,99.83333333333333,PASS*,PASS (Grade A)*
