Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
MIMIC,lora_continue,SBP,4.511091243430721,0.9076828389639852,0.1629088781943543,6.883518285447561,70.42284866468843,89.36449060336301,95.50197823936696,PASS*,PASS (Grade A)*
MIMIC,lora_continue,DBP,2.443512012460937,0.8925116507288202,0.0169001497689387,4.237959939266516,87.97725024727993,96.92383778437193,98.80563798219583,PASS*,PASS (Grade A)*
MIMIC,lora_prs_bias,SBP,4.513371387315669,0.907677387369969,0.1695771666356057,6.88356059592592,70.32640949554896,89.4114737883284,95.4747774480712,PASS*,PASS (Grade A)*
MIMIC,lora_prs_bias,DBP,2.4459910049872398,0.892368485406845,0.0182312132932547,4.240775832217124,87.96983184965381,96.95598417408506,98.80811078140457,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic,SBP,4.50552791459624,0.9077920648366186,0.0273455618868713,6.881316976773595,70.38822947576658,89.47329376854599,95.47725024727993,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic,DBP,2.4471585818025643,0.8920619458081707,0.0135553222263838,4.246828113601646,88.01434223541048,96.95103857566764,98.78338278931751,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic_shrink,SBP,4.510516733986452,0.9077226011085252,0.0276473640570183,6.883907302480339,70.36844708209694,89.42878338278932,95.4747774480712,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic_shrink,DBP,2.445804221080625,0.8922176725409172,0.0143773250598699,4.24376073327273,88.03907022749753,96.94114737883284,98.78338278931751,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic_frozen,SBP,4.5480046319442735,0.9071032289103116,0.0111552138474763,6.907017991126965,70.09643916913947,89.33481701285857,95.4698318496538,PASS*,PASS (Grade A)*
MIMIC,lora_prs_dynamic_frozen,DBP,2.472632001769295,0.889635291888816,0.0522518589046187,4.294005149581886,87.74727992087043,96.89169139465876,98.74134520276954,PASS*,PASS (Grade A)*
