split_mode,Scope,Setting,BP,MAE,R²,ME,STD,≤5 mmHg,≤10 mmHg,≤15 mmHg,AAMI,BHS
chronological_blocked,VitalDB,compact_resnet,SBP,10.037622256003893,0.4341028518138421,0.9589161694049836,13.338551392443154,35.375,61.19471153846155,77.15384615384615,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,inception_time_wide,DBP,6.242679140017583,0.4401569053793006,-0.6094523124511425,8.773260523704003,55.26682692307693,80.14903846153845,90.7908653846154,FAIL*,PASS (Grade B)*
chronological_blocked,VitalDB,inception_time_wide,SBP,9.68157856455216,0.4477103747781071,-0.2148879356567676,13.209467357266302,38.42067307692308,63.58173076923077,78.69711538461537,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,patch_transformer,DBP,6.8779486629596125,0.3631959704833992,-0.8443988584555112,9.34133610972345,49.72836538461539,76.2235576923077,89.17548076923076,FAIL*,FAIL (Grade C)*
chronological_blocked,VitalDB,patch_transformer,SBP,10.419695928371867,0.3975581315458403,-0.2162308006103222,13.796329569982548,33.95673076923077,59.04807692307692,75.52884615384615,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,runet_resunet_encoder_adaptation,DBP,6.461552702967937,0.4253757827501939,-0.8546715282018368,8.86865557590096,52.52884615384615,78.91586538461539,90.74759615384616,FAIL*,PASS (Grade B)*
chronological_blocked,VitalDB,runet_resunet_encoder_adaptation,SBP,10.021728185965465,0.4285902389151809,-0.564960843874858,13.426072375320484,36.00240384615385,61.41586538461539,77.07692307692308,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,self_attention_resunet_adaptation,DBP,6.341963293048051,0.4421822672166788,-0.0971486922869315,8.777944079547945,53.39903846153846,79.39423076923077,91.17307692307692,FAIL*,PASS (Grade B)*
chronological_blocked,VitalDB,self_attention_resunet_adaptation,SBP,9.81512113231879,0.4510708319169327,0.2047059003206399,13.1693704728218,36.418269230769226,62.58413461538461,78.11538461538461,FAIL*,FAIL (Grade D)*
chronological_blocked,VitalDB,subject_mean_residual_ppg,DBP,4.873046020177695,0.6704325022665731,-0.4424432999354142,6.733017788171599,62.98317307692308,87.9639423076923,96.57692307692308,PASS*,PASS (Grade A)*
